EmployeeID,Department,Position,Gender,Age,Education,ExperienceYears,City,ContractType,HireDate,Year,Salary,Bonus,PerformanceScore,SickLeave,VacationLeave,OvertimeHours,TrainingHours,MaritalStatus,PromotionLast5Years,JobLevel,Attrition
564,Finance,Analyst,Female,23,Diploma,20,Bangalore,Contract,2022-08-27 12:38:13,2019,303599,195210,5,7,9,48,33,Married,No,Mid,No
565,Marketing,Manager,Male,58,MBA,19,Pune,Permanent,2020-01-16 20:45:09,2023,1477089,204492,4,7,24,23,10,Single,Yes,Manager,Yes
566,IT,Executive,Female,27,MBA,12,Pune,Contract,2019-12-15 23:55:55,2023,1113725,297633,1,12,24,12,56,Married,No,Junior,Yes
567,Marketing,Senior Engineer,Female,39,Bachelor,8,Pune,Permanent,2019-10-19 10:09:03,2024,1626109,79789,1,3,9,28,5,Married,No,Manager,No
568,Sales,Director,Male,51,PhD,14,Pune,Contract,2024-11-24 13:36:54,2019,802865,89925,4,6,14,57,56,Married,No,Mid,No
569,HR,Executive,Male,43,PhD,2,Pune,Permanent,2015-03-10 02:38:44,2022,1623038,96625,5,3,20,45,28,Married,No,Manager,No
570,Marketing,Senior Engineer,Female,54,Bachelor,13,Delhi,Permanent,2018-11-21 02:53:33,2023,565199,271518,2,12,29,26,38,Single,No,Senior,No
571,Marketing,Director,Female,51,PhD,10,Mumbai,Permanent,2018-02-11 01:39:51,2022,945452,209300,3,11,16,30,11,Married,Yes,Senior,Yes
572,HR,Director,Male,38,Master,11,Hyderabad,Contract,2017-12-09 04:31:09,2023,1955443,23051,2,0,29,42,79,Married,No,Mid,No
573,Sales,Executive,Male,53,PhD,12,Pune,Contract,2017-06-17 19:56:25,2022,1453393,189162,3,0,18,9,15,Single,No,Manager,Yes
574,Finance,Associate,Male,35,PhD,12,Hyderabad,Permanent,2023-06-09 02:47:57,2023,304642,48805,2,13,26,30,40,Single,No,Senior,No
575,Marketing,Associate,Female,31,Bachelor,0,Hyderabad,Permanent,2024-06-17 22:19:31,2022,1834486,114978,5,0,15,38,24,Single,Yes,Senior,No
576,HR,Director,Male,57,Diploma,9,Delhi,Contract,2023-01-04 23:47:37,2024,1882185,70241,5,1,23,9,67,Single,No,Junior,No
577,IT,Associate,Male,55,PhD,2,Pune,Contract,2020-03-31 13:57:08,2020,1690688,147838,4,5,10,23,67,Single,No,Mid,No
578,HR,Analyst,Female,30,PhD,3,Hyderabad,Permanent,2019-08-10 23:04:12,2022,752834,85994,2,11,14,32,73,Single,No,Junior,No
579,IT,Director,Female,49,Diploma,15,Pune,Contract,2023-04-13 18:55:24,2020,1975634,298210,2,9,24,13,34,Single,No,Junior,No
580,Sales,Director,Female,32,Bachelor,7,Bangalore,Contract,2024-01-16 22:24:18,2020,821315,155793,4,10,7,34,34,Single,No,Senior,No
581,Finance,Senior Engineer,Female,35,Diploma,15,Bangalore,Contract,2017-03-11 17:51:18,2019,1767836,288448,4,4,26,44,26,Married,Yes,Manager,No
582,HR,Associate,Female,40,Bachelor,16,Bangalore,Permanent,2023-02-26 22:31:58,2024,1501619,262941,5,10,19,33,65,Single,No,Junior,Yes
583,Operations,Director,Male,36,Master,18,Hyderabad,Permanent,2020-11-16 12:32:31,2020,1720482,62967,5,1,15,16,25,Married,No,Mid,No
584,Marketing,Analyst,Male,49,Bachelor,14,Bangalore,Contract,2017-10-31 13:47:48,2021,1987047,251296,2,7,26,20,41,Single,No,Mid,No
585,Sales,Senior Engineer,Female,45,Master,15,Delhi,Permanent,2022-11-12 16:00:16,2020,941447,91834,5,8,6,31,31,Single,No,Manager,Yes
586,HR,Executive,Female,29,Master,14,Delhi,Contract,2016-04-03 10:55:27,2022,1346842,137771,5,6,29,2,39,Married,No,Mid,No
587,Marketing,Director,Female,30,Bachelor,1,Hyderabad,Contract,2017-02-17 03:09:25,2020,373820,95842,2,11,28,57,42,Single,No,Junior,Yes
588,HR,Analyst,Female,54,MBA,10,Pune,Permanent,2015-05-08 01:27:21,2022,933350,22589,4,13,10,14,64,Single,Yes,Manager,No
589,IT,Manager,Female,54,Bachelor,0,Mumbai,Permanent,2023-06-24 00:54:11,2022,851764,251617,2,14,21,7,74,Married,No,Mid,No
590,HR,Analyst,Male,40,PhD,14,Pune,Permanent,2018-11-20 03:50:07,2021,822117,74918,1,14,22,31,36,Married,No,Mid,No
591,Operations,Analyst,Male,24,PhD,18,Pune,Contract,2018-02-24 15:10:47,2020,1804475,27711,2,11,8,37,31,Married,Yes,Junior,No
592,HR,Senior Engineer,Male,31,MBA,3,Pune,Contract,2016-08-17 20:44:49,2020,1468931,237972,1,8,27,25,7,Married,Yes,Junior,No
593,HR,Executive,Male,22,Master,10,Pune,Permanent,2015-01-17 14:04:03,2023,1418623,214399,2,3,13,29,53,Married,Yes,Junior,No
594,Operations,Manager,Female,50,MBA,4,Mumbai,Permanent,2015-12-03 12:58:22,2023,441868,250314,1,12,14,8,34,Married,No,Junior,Yes
595,Sales,Associate,Male,55,PhD,2,Bangalore,Permanent,2015-03-18 19:37:36,2019,1352457,246218,1,6,25,56,26,Single,No,Manager,No
596,HR,Associate,Female,34,MBA,12,Pune,Contract,2019-06-21 00:35:05,2022,839956,23970,2,4,6,31,23,Single,Yes,Manager,Yes
597,Operations,Analyst,Female,22,Bachelor,9,Delhi,Contract,2016-12-13 01:11:56,2021,531789,278989,5,4,15,10,35,Single,Yes,Manager,No
598,Marketing,Senior Engineer,Female,55,MBA,10,Hyderabad,Contract,2016-11-07 19:41:06,2023,465384,141315,3,2,15,21,24,Single,No,Senior,No
599,IT,Senior Engineer,Male,50,Master,17,Hyderabad,Permanent,2016-02-15 19:45:43,2020,328106,164457,5,8,15,33,23,Single,No,Junior,No
600,IT,Associate,Female,34,Bachelor,1,Delhi,Permanent,2017-12-25 02:20:22,2019,1048118,143252,1,12,5,40,6,Married,Yes,Junior,Yes
601,HR,Manager,Male,50,Diploma,6,Pune,Contract,2022-02-05 22:17:25,2021,1102161,157022,2,9,18,17,44,Married,No,Manager,Yes
602,Sales,Executive,Male,45,PhD,8,Mumbai,Permanent,2023-05-23 15:49:01,2024,953642,252302,2,4,5,18,43,Single,No,Mid,Yes
603,Sales,Manager,Female,47,PhD,9,Bangalore,Permanent,2015-05-21 00:50:15,2020,894608,224583,2,5,25,53,76,Married,No,Mid,No
604,Marketing,Director,Female,38,MBA,17,Hyderabad,Permanent,2019-05-10 16:42:59,2020,621546,177833,2,2,27,17,58,Single,No,Junior,Yes
605,HR,Director,Female,28,Bachelor,6,Bangalore,Permanent,2020-06-03 20:03:01,2024,421649,215507,3,9,29,36,31,Married,No,Junior,No
606,IT,Executive,Male,34,Diploma,6,Mumbai,Contract,2017-06-06 20:54:28,2022,666074,83944,4,6,13,17,16,Single,Yes,Manager,Yes
607,Sales,Associate,Female,26,Bachelor,2,Hyderabad,Permanent,2017-12-26 09:26:00,2022,792665,127437,1,8,28,11,75,Single,Yes,Junior,Yes
608,HR,Executive,Male,47,PhD,11,Bangalore,Contract,2020-07-06 17:19:35,2023,1816430,146794,3,8,5,3,21,Single,No,Mid,No
609,Sales,Senior Engineer,Female,24,Bachelor,6,Mumbai,Contract,2019-02-17 08:58:09,2023,1327306,152633,5,13,25,46,14,Married,No,Mid,Yes
610,Operations,Director,Female,28,Diploma,16,Bangalore,Permanent,2020-08-30 14:42:23,2020,993578,73205,4,14,26,42,23,Married,No,Junior,No
611,Sales,Analyst,Male,22,MBA,0,Pune,Contract,2018-09-01 18:54:07,2020,884027,126948,4,12,26,26,34,Single,No,Manager,No
612,IT,Analyst,Male,38,Master,4,Mumbai,Contract,2019-12-21 10:30:37,2023,1597341,84482,2,9,8,50,34,Married,Yes,Manager,Yes
613,Finance,Associate,Male,46,Bachelor,15,Bangalore,Permanent,2019-01-12 11:27:28,2024,566651,107154,3,13,5,4,29,Single,No,Mid,No
614,Marketing,Senior Engineer,Male,24,Master,14,Pune,Contract,2021-01-10 20:31:28,2023,477375,106066,5,9,23,5,78,Single,No,Manager,No
615,Marketing,Manager,Male,36,PhD,1,Pune,Contract,2016-04-13 16:53:02,2020,1451128,238480,2,4,14,12,70,Married,No,Mid,Yes
616,IT,Senior Engineer,Male,50,MBA,8,Mumbai,Contract,2023-09-19 15:28:06,2021,903347,179402,2,6,19,22,39,Single,No,Junior,Yes
617,Sales,Analyst,Female,53,MBA,6,Delhi,Contract,2015-04-26 04:22:47,2020,1504315,148514,1,12,24,41,55,Single,No,Mid,No
618,HR,Analyst,Female,47,Bachelor,3,Hyderabad,Contract,2022-01-03 12:04:21,2021,430514,24983,4,11,8,55,75,Single,No,Junior,Yes
619,Sales,Director,Male,37,MBA,19,Mumbai,Contract,2015-04-19 11:45:51,2021,1815355,190981,5,11,24,24,75,Married,No,Manager,No
620,IT,Senior Engineer,Female,46,Bachelor,17,Pune,Contract,2024-11-05 10:58:47,2020,1374106,215552,4,12,18,45,31,Single,No,Senior,No
621,Marketing,Senior Engineer,Male,49,Bachelor,20,Pune,Contract,2015-06-25 12:21:09,2019,541348,172401,3,2,9,3,14,Single,Yes,Senior,Yes
622,Sales,Analyst,Female,30,Master,3,Mumbai,Permanent,2016-08-05 17:13:09,2023,1363881,142668,1,5,19,51,47,Single,No,Senior,No
623,Marketing,Manager,Female,22,MBA,12,Delhi,Permanent,2022-01-20 17:09:29,2022,409097,187806,2,11,19,54,59,Single,No,Mid,No
624,HR,Associate,Male,50,Bachelor,0,Hyderabad,Permanent,2020-09-03 15:52:47,2020,1828001,225426,1,7,29,31,75,Married,No,Senior,No
625,Marketing,Associate,Male,43,Master,2,Bangalore,Contract,2018-06-11 12:27:54,2021,792049,227526,2,12,20,43,10,Single,No,Mid,No
626,Marketing,Senior Engineer,Male,37,Diploma,15,Mumbai,Contract,2016-06-02 00:51:43,2020,1400620,259026,1,7,20,14,10,Single,No,Manager,No
627,Finance,Associate,Female,28,Master,3,Hyderabad,Contract,2019-08-30 10:23:56,2023,1308882,137512,2,1,8,25,52,Married,No,Junior,Yes
628,Finance,Analyst,Male,35,Master,15,Hyderabad,Permanent,2017-03-28 22:42:13,2024,430436,86786,4,5,29,41,6,Married,No,Senior,No
629,Operations,Analyst,Female,50,Bachelor,18,Pune,Permanent,2016-08-25 03:20:00,2021,389363,286902,4,6,13,10,55,Married,Yes,Mid,No
630,Finance,Senior Engineer,Male,40,PhD,0,Bangalore,Permanent,2023-05-18 23:58:42,2022,620961,128119,4,11,5,8,65,Married,No,Manager,No
631,Marketing,Senior Engineer,Female,40,PhD,4,Mumbai,Contract,2019-11-10 16:14:03,2022,1975902,102673,4,6,9,10,23,Married,No,Manager,No
632,IT,Director,Female,23,PhD,18,Pune,Permanent,2019-02-20 23:20:23,2022,1919530,172904,1,2,13,1,6,Married,No,Senior,No
633,Marketing,Senior Engineer,Male,36,Master,10,Pune,Permanent,2016-02-15 20:52:53,2024,1767965,279111,2,13,24,44,55,Single,No,Manager,No
634,IT,Manager,Female,24,Bachelor,12,Delhi,Contract,2016-07-27 11:13:01,2019,1805759,134869,4,13,9,26,30,Single,No,Manager,No
635,IT,Associate,Female,32,MBA,19,Hyderabad,Permanent,2019-01-29 08:13:05,2021,1248511,264944,1,8,8,53,74,Married,No,Manager,No
636,Finance,Senior Engineer,Male,51,Master,4,Mumbai,Contract,2024-05-01 09:29:34,2024,706201,279554,2,1,20,57,24,Single,No,Mid,No
637,Sales,Executive,Female,39,Master,20,Mumbai,Permanent,2020-08-31 17:46:20,2021,1335953,145019,1,10,6,25,27,Married,Yes,Manager,No
638,HR,Director,Male,23,Bachelor,3,Mumbai,Contract,2020-09-12 21:15:18,2024,1371101,122548,4,2,20,7,58,Single,No,Manager,No
639,Finance,Executive,Male,53,Diploma,3,Pune,Contract,2023-01-01 06:01:35,2024,1460869,264525,3,14,22,20,19,Married,No,Manager,No
640,Finance,Analyst,Male,29,Master,3,Delhi,Contract,2015-06-02 12:39:18,2019,1449622,169477,1,10,6,20,10,Married,No,Manager,Yes
641,Sales,Associate,Male,43,Diploma,3,Bangalore,Contract,2020-10-10 19:02:36,2021,337403,22821,4,1,20,7,39,Single,Yes,Manager,No
642,HR,Senior Engineer,Female,27,Diploma,19,Pune,Contract,2021-07-27 15:55:19,2024,1516841,193602,5,10,5,0,79,Married,No,Mid,No
643,Marketing,Executive,Female,33,PhD,20,Bangalore,Permanent,2021-02-24 18:06:21,2019,1848757,124273,2,8,20,37,12,Single,No,Manager,No
644,Operations,Associate,Female,57,Bachelor,17,Delhi,Contract,2019-07-16 04:13:40,2020,697046,276196,4,3,7,57,61,Married,No,Manager,No
645,Operations,Analyst,Male,36,Diploma,17,Hyderabad,Contract,2021-09-09 16:24:16,2023,1273648,243626,5,1,19,12,54,Married,No,Junior,Yes
646,Marketing,Manager,Female,49,Bachelor,15,Mumbai,Contract,2021-08-30 04:54:36,2024,1480181,230704,1,2,15,8,53,Single,Yes,Manager,No
647,Finance,Director,Female,39,PhD,8,Bangalore,Contract,2023-02-21 21:45:07,2022,452018,256579,1,12,14,27,25,Married,No,Manager,Yes
648,HR,Associate,Male,23,Bachelor,17,Pune,Permanent,2016-02-20 20:37:16,2019,585648,36148,5,3,21,5,40,Single,No,Mid,Yes
649,Finance,Associate,Male,34,Master,1,Bangalore,Contract,2015-03-06 05:50:16,2019,1983415,106545,5,14,8,46,75,Single,No,Manager,No
650,IT,Manager,Female,36,Diploma,20,Hyderabad,Permanent,2017-08-04 15:40:47,2024,1666435,74459,2,13,21,22,73,Single,Yes,Mid,No
651,Finance,Associate,Male,41,Bachelor,3,Mumbai,Contract,2015-02-28 03:22:11,2019,1273945,234417,1,9,8,47,62,Single,No,Senior,No
652,Finance,Analyst,Male,50,MBA,11,Bangalore,Contract,2023-03-23 02:05:56,2020,1909719,111954,5,12,23,35,67,Single,No,Manager,No
653,Marketing,Analyst,Male,50,Bachelor,6,Hyderabad,Permanent,2022-11-28 19:46:26,2019,1390297,151515,3,5,29,59,20,Married,No,Junior,No
654,Marketing,Manager,Male,24,Diploma,14,Pune,Permanent,2016-08-20 10:10:49,2023,411597,109379,3,4,5,57,10,Married,No,Mid,Yes
655,Marketing,Director,Female,40,PhD,6,Delhi,Permanent,2019-05-20 13:18:09,2023,472922,188276,5,2,18,16,56,Single,No,Senior,Yes
656,Operations,Senior Engineer,Male,24,PhD,20,Pune,Contract,2023-09-18 21:51:52,2022,1711379,193312,2,9,28,8,6,Married,No,Junior,No
657,IT,Executive,Male,35,Diploma,16,Mumbai,Permanent,2018-10-04 16:04:47,2020,596867,252415,1,7,15,11,22,Single,Yes,Mid,Yes
658,Marketing,Senior Engineer,Male,25,Master,15,Pune,Contract,2021-02-09 01:08:36,2023,1084717,159363,3,7,29,21,39,Married,Yes,Senior,No
659,HR,Associate,Male,32,Master,18,Pune,Permanent,2023-05-06 04:18:17,2024,1878403,259654,5,6,11,50,43,Single,No,Junior,No
660,Operations,Executive,Male,52,PhD,8,Pune,Permanent,2021-02-20 14:52:20,2021,1290533,298429,5,2,21,51,5,Married,Yes,Manager,No
661,Sales,Manager,Male,53,PhD,13,Pune,Contract,2018-06-25 13:22:56,2021,1989224,33944,4,13,8,57,41,Single,No,Junior,No
662,HR,Manager,Male,48,Diploma,16,Mumbai,Permanent,2018-12-12 10:28:06,2021,663284,121041,5,14,14,11,25,Married,Yes,Junior,No
663,HR,Director,Male,51,Master,4,Hyderabad,Permanent,2017-08-10 20:05:36,2024,1500959,74391,2,0,21,53,5,Single,Yes,Junior,Yes
664,Marketing,Executive,Female,23,PhD,1,Bangalore,Contract,2023-10-28 06:32:40,2019,1727705,21607,3,4,8,5,8,Single,Yes,Mid,No
665,Sales,Analyst,Male,30,Master,19,Delhi,Contract,2021-02-28 12:02:31,2024,648125,280314,4,0,23,43,62,Married,No,Manager,No
666,Sales,Executive,Female,49,PhD,15,Bangalore,Contract,2023-12-14 04:59:57,2019,1741975,22953,3,5,22,8,5,Single,No,Manager,Yes
667,Operations,Associate,Male,52,Bachelor,13,Bangalore,Permanent,2021-02-18 13:20:36,2021,1095907,64941,3,10,21,51,17,Single,No,Mid,No
668,Sales,Analyst,Male,55,MBA,13,Delhi,Permanent,2023-10-11 20:22:42,2022,1826558,222541,2,6,10,36,50,Married,No,Junior,Yes
669,IT,Manager,Male,36,Bachelor,0,Mumbai,Permanent,2015-10-13 10:49:42,2022,494202,221290,5,14,11,52,51,Married,No,Manager,Yes
670,Marketing,Executive,Male,46,PhD,2,Delhi,Permanent,2024-02-18 15:57:45,2019,621721,293298,2,14,10,2,11,Single,No,Junior,No
671,Sales,Senior Engineer,Female,57,MBA,6,Mumbai,Permanent,2019-08-14 03:38:21,2021,1636728,160119,5,11,29,33,55,Single,No,Manager,No
672,Operations,Director,Male,29,MBA,14,Bangalore,Contract,2016-09-26 03:04:13,2024,1032228,108529,4,4,16,7,7,Single,No,Mid,No
673,IT,Senior Engineer,Male,30,PhD,18,Mumbai,Permanent,2024-07-23 03:14:21,2022,741157,226946,2,3,13,9,54,Single,No,Senior,Yes
674,Finance,Director,Female,58,PhD,19,Hyderabad,Contract,2020-11-07 12:04:14,2019,1915620,34323,2,1,22,46,30,Married,No,Junior,No
675,Finance,Associate,Female,53,Master,1,Delhi,Permanent,2023-12-03 21:07:14,2024,1953594,209802,1,4,6,40,35,Single,No,Manager,Yes
676,IT,Senior Engineer,Male,38,PhD,18,Hyderabad,Contract,2018-04-12 01:16:44,2021,721128,281092,2,8,29,41,66,Single,No,Manager,No
677,Operations,Executive,Female,56,Diploma,8,Bangalore,Permanent,2024-02-05 23:26:20,2020,906990,65111,1,3,21,42,30,Married,No,Manager,No
678,IT,Executive,Female,58,PhD,18,Delhi,Permanent,2016-09-08 00:49:21,2021,1530307,246325,5,13,25,8,71,Married,Yes,Mid,No
679,Marketing,Senior Engineer,Female,40,Diploma,4,Bangalore,Contract,2020-09-23 17:28:02,2021,1133272,69336,5,1,5,13,59,Single,No,Mid,No
680,Marketing,Executive,Male,50,PhD,17,Hyderabad,Permanent,2016-03-22 03:26:04,2024,1561160,36905,5,12,27,36,32,Married,Yes,Senior,No
681,Finance,Associate,Male,28,Master,15,Bangalore,Contract,2021-05-01 02:45:02,2024,1345254,50273,1,14,13,26,48,Married,No,Mid,No
682,Sales,Analyst,Male,49,Diploma,3,Delhi,Permanent,2015-08-05 17:10:28,2023,600767,145191,5,5,10,40,42,Married,No,Junior,No
683,Operations,Associate,Female,30,Bachelor,11,Delhi,Permanent,2020-09-09 05:11:02,2023,1149735,177306,3,7,6,31,34,Single,No,Mid,No
684,Finance,Director,Male,49,Diploma,6,Bangalore,Contract,2021-10-04 04:04:26,2024,356690,229957,2,1,10,3,70,Single,Yes,Manager,No
685,Sales,Associate,Female,27,Master,13,Delhi,Permanent,2023-03-11 03:52:25,2024,1447556,86538,1,8,13,1,12,Single,Yes,Junior,No
686,Sales,Director,Male,50,Diploma,11,Delhi,Contract,2018-12-03 22:40:10,2020,1765426,124570,5,6,7,50,18,Married,Yes,Mid,No
687,Marketing,Executive,Male,38,PhD,2,Bangalore,Permanent,2020-11-29 05:51:42,2020,817926,183645,3,13,20,32,66,Single,No,Junior,Yes
688,HR,Analyst,Female,37,PhD,4,Hyderabad,Permanent,2020-06-07 22:16:14,2021,815717,282025,2,12,29,20,79,Single,No,Junior,Yes
689,HR,Executive,Male,44,Master,16,Delhi,Permanent,2021-01-24 06:21:18,2022,1221594,215392,2,1,28,0,67,Single,No,Mid,No
690,IT,Manager,Female,52,MBA,9,Delhi,Permanent,2024-03-05 02:11:25,2020,1655986,148993,5,10,19,43,70,Married,No,Junior,No
691,Marketing,Executive,Female,24,PhD,9,Delhi,Permanent,2022-12-04 09:12:12,2021,461080,293474,3,4,16,10,44,Single,No,Manager,No
692,Sales,Director,Male,42,Bachelor,10,Delhi,Permanent,2024-03-30 00:40:09,2019,1174075,243112,1,4,27,0,17,Single,No,Manager,No
693,Operations,Executive,Female,47,Master,16,Bangalore,Permanent,2023-08-16 17:20:24,2023,882992,231588,5,6,12,45,21,Single,Yes,Mid,No
694,HR,Executive,Male,57,Diploma,4,Hyderabad,Contract,2019-08-26 21:03:28,2022,756082,192425,2,12,10,58,19,Single,Yes,Mid,No
695,Sales,Analyst,Male,58,Diploma,12,Hyderabad,Permanent,2020-04-30 11:28:32,2021,1728094,167083,2,14,7,10,37,Married,No,Manager,No
696,HR,Executive,Female,43,Bachelor,9,Mumbai,Permanent,2024-06-24 10:09:01,2024,1094814,103537,2,4,27,6,20,Single,No,Mid,Yes
697,HR,Analyst,Male,33,PhD,8,Delhi,Permanent,2021-04-26 14:25:18,2019,740990,80985,5,10,8,1,17,Single,No,Manager,No
698,HR,Senior Engineer,Female,34,Master,16,Delhi,Contract,2023-03-24 03:16:31,2023,1816362,37044,4,13,14,14,27,Married,No,Junior,No
699,Operations,Manager,Male,32,Bachelor,0,Mumbai,Contract,2023-10-22 07:56:41,2019,1919562,142304,4,5,18,7,40,Married,No,Mid,No
700,Marketing,Analyst,Male,37,PhD,3,Hyderabad,Permanent,2015-12-28 12:47:51,2021,563254,156322,4,13,25,53,47,Married,No,Senior,No
701,Operations,Director,Male,29,Master,3,Pune,Permanent,2023-04-16 23:06:45,2020,775197,278116,3,8,28,51,54,Married,Yes,Manager,Yes
702,Finance,Senior Engineer,Male,23,Diploma,17,Pune,Permanent,2024-12-13 15:53:15,2023,1480034,53087,5,2,19,56,78,Married,No,Manager,Yes
703,Sales,Analyst,Male,51,Master,8,Hyderabad,Contract,2022-04-30 08:27:04,2019,515192,95952,2,2,11,46,17,Single,No,Junior,No
704,Marketing,Analyst,Female,51,MBA,17,Delhi,Permanent,2023-04-19 23:38:54,2020,1590858,241767,3,7,11,25,34,Married,Yes,Senior,Yes
705,Marketing,Manager,Female,33,Master,13,Pune,Contract,2018-04-24 06:13:23,2022,1182517,56368,4,9,12,39,61,Married,No,Senior,Yes
706,Marketing,Director,Female,31,MBA,14,Bangalore,Permanent,2023-02-16 09:28:31,2021,1551505,140648,1,11,14,41,34,Married,No,Senior,No
707,Marketing,Associate,Female,32,Master,5,Bangalore,Contract,2018-01-21 20:23:31,2021,1307480,110693,3,5,23,50,75,Single,No,Manager,No
708,Operations,Associate,Female,36,MBA,9,Mumbai,Contract,2017-10-15 01:37:33,2023,1380142,78900,3,11,23,34,14,Single,No,Manager,No
709,Marketing,Analyst,Female,37,Diploma,14,Hyderabad,Permanent,2021-10-04 02:50:02,2019,1589876,297638,5,9,6,51,70,Single,No,Senior,Yes
710,IT,Executive,Male,38,PhD,3,Hyderabad,Permanent,2021-07-23 18:43:55,2022,1372374,196238,3,2,19,45,43,Married,No,Mid,No
711,Sales,Director,Male,47,MBA,17,Pune,Permanent,2016-04-27 04:58:14,2024,1755357,242182,5,1,5,40,41,Single,No,Senior,No
712,Marketing,Senior Engineer,Female,23,MBA,17,Delhi,Permanent,2017-01-17 21:09:28,2023,323027,176405,1,12,14,40,7,Married,Yes,Junior,No
713,Sales,Executive,Female,33,Diploma,16,Hyderabad,Permanent,2015-05-22 07:54:38,2024,800252,117799,2,1,10,20,38,Married,No,Senior,No
714,IT,Executive,Male,47,MBA,11,Pune,Permanent,2024-10-23 03:28:40,2023,790847,151016,2,1,26,59,42,Single,No,Senior,No
715,IT,Director,Male,44,Bachelor,6,Pune,Permanent,2022-01-23 01:43:35,2019,1588204,249147,4,14,17,56,18,Single,Yes,Senior,No
716,Sales,Analyst,Male,39,Diploma,15,Hyderabad,Contract,2024-02-25 04:57:04,2022,1929742,108257,4,4,14,37,68,Single,No,Mid,No
717,HR,Analyst,Female,53,Bachelor,10,Pune,Permanent,2018-09-15 09:51:16,2019,1918070,68070,1,14,16,7,43,Married,No,Senior,Yes
718,Finance,Analyst,Female,59,Diploma,13,Mumbai,Permanent,2024-04-21 01:26:14,2021,927761,287310,2,11,28,42,58,Single,No,Senior,No
719,HR,Analyst,Female,24,MBA,2,Mumbai,Contract,2019-07-05 17:31:45,2024,1276086,165749,4,4,10,31,6,Single,No,Manager,Yes
720,HR,Associate,Male,59,Bachelor,18,Hyderabad,Permanent,2020-02-12 07:43:08,2020,358334,207633,3,0,10,7,47,Single,No,Senior,Yes
721,Operations,Analyst,Male,24,MBA,17,Delhi,Permanent,2019-02-26 05:56:10,2021,1683043,57664,5,1,5,43,57,Single,No,Junior,Yes
722,HR,Associate,Female,51,Diploma,9,Mumbai,Permanent,2017-10-16 15:17:23,2021,877907,283437,4,1,16,9,7,Single,No,Manager,No
723,Marketing,Associate,Female,22,MBA,5,Mumbai,Permanent,2015-09-28 06:55:15,2024,1976400,95276,1,14,27,22,45,Married,No,Mid,No
724,Operations,Analyst,Male,51,Bachelor,12,Hyderabad,Contract,2019-04-15 04:10:23,2023,720091,294703,2,3,27,3,12,Married,No,Manager,No
725,Operations,Manager,Male,53,Bachelor,9,Bangalore,Contract,2015-03-30 16:10:34,2021,979874,85231,1,6,14,47,79,Single,No,Mid,No
726,IT,Senior Engineer,Male,49,MBA,17,Pune,Permanent,2016-10-08 09:27:57,2022,1872180,128277,5,2,29,51,67,Married,Yes,Mid,No
727,HR,Executive,Male,42,Master,19,Mumbai,Permanent,2023-06-28 15:34:52,2021,1502228,190116,5,4,18,37,69,Married,No,Junior,No
728,IT,Associate,Female,34,Diploma,15,Bangalore,Contract,2015-07-04 23:47:19,2022,559201,257528,1,10,19,29,8,Married,No,Senior,No
729,Sales,Director,Male,48,Diploma,5,Delhi,Permanent,2022-04-24 20:16:40,2019,1041187,282181,4,8,27,40,72,Single,No,Junior,No
730,Finance,Director,Male,57,MBA,12,Bangalore,Contract,2018-02-04 17:24:53,2023,831022,117847,4,4,28,22,14,Married,No,Manager,No
731,Operations,Senior Engineer,Male,28,Master,3,Hyderabad,Contract,2022-03-25 18:38:41,2022,1125440,123742,2,8,8,4,79,Single,No,Mid,Yes
732,Sales,Director,Female,43,Bachelor,13,Delhi,Contract,2024-08-15 21:37:58,2021,611493,273437,2,0,29,20,54,Married,No,Manager,No
733,Sales,Manager,Female,31,PhD,0,Delhi,Permanent,2018-09-01 12:17:43,2023,1487462,68503,3,8,5,55,27,Single,No,Mid,No
